Data,FechAjust,Var,FechHist,AbertAjust,MinAjust,MedAjust,MaxAjust,Vol,Neg,Fator,Tipo
2011-03-01,1.11628028529,0.0419569997,1.1162802852,,,,,,,,
2011-03-02,1.11674904487,0.0419929999,1.1167490448,,,,,,,,
2011-03-03,1.1172180013,0.0419930003,1.1172180013,,,,,,,,
2011-03-04,1.11770627026,0.0437040004,1.1177062702,,,,,,,,
2011-03-09,1.1181947526,0.0437039992,1.1181947526,,,,,,,,
2011-03-10,1.11868344844,0.0437040004,1.1186834484,,,,,,,,
2011-03-11,1.11917235785,0.0437039996,1.1191723578,,,,,,,,
2011-03-14,1.11966148094,0.0437040002,1.1196614809,,,,,,,,
2011-03-15,1.12015081779,0.0437039996,1.1201508177,,,,,,,,
2011-03-16,1.12064076056,0.0437390003,1.1206407605,,,,,,,,
2011-03-17,1.12113091762,0.0437389997,1.1211309176,,,,,,,,
2011-03-18,1.12162089668,0.0437040003,1.1216208966,,,,,,,,
2011-03-21,1.12211148244,0.0437389996,1.1221114824,,,,,,,,
2011-03-22,1.12260189005,0.0437040006,1.12260189,,,,,,,,
2011-03-23,1.12309251198,0.0437039999,1.1230925119,,,,,,,,
2011-03-24,1.12358374141,0.0437389996,1.1235837414,,,,,,,,
2011-03-25,1.1240751857,0.0437389997,1.1240751857,,,,,,,,
2011-03-28,1.12456684495,0.0437390004,1.1245668449,,,,,,,,
2011-03-29,1.12505912408,0.0437749994,1.125059124,,,,,,,,
2011-03-30,1.12555161872,0.0437750007,1.1255516187,,,,,,,,
2011-03-31,1.12604432894,0.0437749999,1.1260443289,,,,,,,,
2011-04-01,1.12653725484,0.0437749995,1.1265372548,,,,,,,,
2011-04-04,1.12703079081,0.0438099998,1.1270307908,,,,,,,,
2011-04-05,1.12752414854,0.0437750001,1.1275241485,,,,,,,,
2011-04-06,1.12801731633,0.0437390002,1.1280173163,,,,,,,,
2011-04-07,1.12851030502,0.0437040001,1.128510305,,,,,,,,
2011-04-08,1.12900390414,0.0437389997,1.1290039041,,,,,,,,
2011-04-11,1.12949732401,0.0437040003,1.129497324,,,,,,,,
2011-04-12,1.12999095952,0.0437039999,1.1299909595,,,,,,,,
2011-04-13,1.13048440397,0.0436679998,1.1304844039,,,,,,,,
2011-04-14,1.13097886654,0.0437389996,1.1309788665,,,,,,,,
2011-04-15,1.13147395254,0.0437750001,1.1314739525,,,,,,,,
2011-04-18,1.13196925526,0.0437749997,1.1319692552,,,,,,,,
2011-04-19,1.13246597469,0.043881,1.1324659746,,,,,,,,
2011-04-20,1.13296171167,0.0437749999,1.1329617116,,,,,,,,
2011-04-25,1.13345686126,0.0437040003,1.1334568612,,,,,,,,
2011-04-26,1.1339618843,0.044556,1.1339618843,,,,,,,,
2011-04-27,1.13446754058,0.0445919996,1.1344675405,,,,,,,,
2011-04-28,1.13497342235,0.0445920003,1.1349734223,,,,,,,,
2011-04-29,1.1354795297,0.0445920001,1.1354795297,,,,,,,,
2011-05-02,1.13598666892,0.0446629997,1.1359866689,,,,,,,,
2011-05-03,1.13649362569,0.0446269999,1.1364936256,,,,,,,,
2011-05-04,1.1370008087,0.0446269999,1.1370008087,,,,,,,,
2011-05-05,1.13750821805,0.0446269999,1.137508218,,,,,,,,
2011-05-06,1.13801585384,0.0446269997,1.1380158538,,,,,,,,
2011-05-09,1.13852371618,0.0446270004,1.1385237161,,,,,,,,
2011-05-10,1.13903140667,0.0445919995,1.1390314066,,,,,,,,
2011-05-11,1.13953932356,0.0445920004,1.1395393235,,,,,,,,
2011-05-12,1.1400470567,0.0445559999,1.1400470567,,,,,,,,
2011-05-13,1.14055461705,0.0445209999,1.140554617,,,,,,,,
2011-05-16,1.14106240337,0.0445209999,1.1410624033,,,,,,,,
2011-05-17,1.14157000498,0.0444849999,1.1415700049,,,,,,,,
2011-05-18,1.14207864291,0.0445559998,1.1420786429,,,,,,,,
2011-05-19,1.14258750747,0.0445559999,1.1425875074,,,,,,,,
2011-05-20,1.14309659876,0.044556,1.1430965987,,,,,,,,
2011-05-23,1.14360672848,0.044627,1.1436067284,,,,,,,,
2011-05-24,1.14411708586,0.0446270004,1.1441170858,,,,,,,,
2011-05-25,1.14462727055,0.0445919999,1.1446272705,,,,,,,,
2011-05-26,1.14513768274,0.0445919997,1.1451376827,,,,,,,,
2011-05-27,1.14564791029,0.0445560003,1.1456479102,,,,,,,,
2011-05-30,1.1461587776,0.0445919994,1.1461587776,,,,,,,,
2011-05-31,1.14666946011,0.0445560004,1.1466694601,,,,,,,,
2011-06-01,1.14717915468,0.0444499995,1.1471791546,,,,,,,,
2011-06-02,1.14769151931,0.0446630003,1.1476915193,,,,,,,,
2011-06-03,1.14820329791,0.0445919998,1.1482032979,,,,,,,,
2011-06-06,1.14871530472,0.0445919995,1.1487153047,,,,,,,,
2011-06-07,1.14922835544,0.0446630003,1.1492283554,,,,,,,,
2011-06-08,1.14974081935,0.0445920001,1.1497408193,,,,,,,,
2011-06-09,1.15025309787,0.044556,1.1502530978,,,,,,,,
2011-06-10,1.15077335734,0.0452299994,1.1507733573,,,,,,,,
2011-06-13,1.15129466918,0.0453010001,1.1512946691,,,,,,,,
2011-06-14,1.15181539976,0.04523,1.1518153997,,,,,,,,
2011-06-15,1.15233595121,0.0451939998,1.1523359512,,,,,,,,
2011-06-16,1.15285959572,0.0454420006,1.1528595957,,,,,,,,
2011-06-17,1.15338347817,0.0454419993,1.1533834781,,,,,,,,
2011-06-20,1.15390759869,0.0454419999,1.1539075986,,,,,,,,
2011-06-21,1.15443155352,0.0454070005,1.1544315535,,,,,,,,
2011-06-22,1.1549565659,0.0454779998,1.1549565659,,,,,,,,
2011-06-24,1.15548140126,0.0454419997,1.1554814012,,,,,,,,
2011-06-27,1.1560060707,0.045407,1.1560060707,,,,,,,,
2011-06-28,1.15653097838,0.0454070003,1.1565309783,,,,,,,,
2011-06-29,1.15705571961,0.0453719995,1.1570557196,,,,,,,,
2011-06-30,1.1575811039,0.0454069999,1.1575811039,,,,,,,,
2011-07-01,1.15810795379,0.0455130001,1.1581079537,,,,,,,,
2011-07-04,1.15863504347,0.0455130006,1.1586350434,,,,,,,,
2011-07-05,1.15916237303,0.0455129993,1.159162373,,,,,,,,
2011-07-06,1.1596903599,0.045549,1.1596903599,,,,,,,,
2011-07-07,1.16021816978,0.0455130005,1.1602181697,,,,,,,,
2011-07-08,1.16074621987,0.0455129995,1.1607462198,,,,,,,,
2011-07-11,1.1612745103,0.0455130002,1.1612745103,,,,,,,,
